Resort,Location,Link,Open Pistes km,Slope Condition,Open Lifts,Depth of snow in resortat 1840 metres,Depth of snow on upper runsat 2488 metres,Last snowfall in resort,Last snowfall in ski area,New snow in resort (past 24h),New snow in ski area (past 24h),Runs down to resort (open today / total),Runs down to (altitude),Condition of runs down to resort,Surface area of pistes,Number of local pistes,Pistes covered by lift pass (regional),Number of lifts in ski area,Runs floodlit today until,Length of floodlit runs,Altitude of cross-country runs,Cross-country ski trail floodlit today until,Floodlit cross-country trails (km open / total),"Cross-country trails, dogs permitted (open / total)",Tel. for cross-country ski info,Snow Park condition,Snow park floodlighting,Snowboard facilities floodlit today until,Tel. for fun park info,Vertical difference of all runs (today / total),Transportation to starting point,Fully open,Floodlit today (open / total),Toboggan hire available,Tel. for tobogganing info,Winter walking paths from (altitude),Number of snow shoe trails open today,Conditions/events on the trails,Depth of snow in resortat 1620 metres,Depth of snow on upper runsat 2900 metres,Depth of snow in resortat 1500 metres,Depth of snow on upper runs,Depth of snow in resortat 1800 metres,Depth of snow on upper runsat 2700 metres,Depth of snow in resortat 1200 metres,Depth of snow on upper runsat 2540 metres,Depth of snow in resortat 1560 metres,Depth of snow in resortat 1822 metres,Depth of snow in resortat 1050 metres,Depth of snow on upper runsat 2061 metres,Depth of snow in resortat 1473 metres,Depth of snow on upper runsat 2600 metres,Depth of snow in resortat 1714 metres,Depth of snow in resortat 1572 metres,Depth of snow on upper runsat 3600 metres,Depth of snow in resortat 1274 metres,Depth of snow on upper runsat 2230 metres,Depth of snow in resortat 1220 metres,Depth of snow on upper runsat 2730 metres,Depth of snow on upper runsat 2590 metres,Depth of snow in resortat 1300 metres,Depth of snow on upper runsat 2000 metres,Depth of snow on upper runsat 3020 metres,Depth of snow in resortat 1353 metres,Depth of snow on upper runsat 1964 metres,Depth of snow in resortat 1815 metres,Depth of snow in resortat 1812 metres,Depth of snow in resortat 1450 metres,Depth of snow on upper runsat 2350 metres,Depth of snow in resortat 1444 metres,Depth of snow on upper runsat 2961 metres,Depth of snow in resortat 900 metres,Depth of snow in resortat 1950 metres,Depth of snow on upper runsat 2500 metres,Depth of snow in resortat 1068 metres,Depth of snow on upper runsat 1946 metres,Depth of snow in resortat 520 metres,Depth of snow on upper runsat 2227 metres,Depth of snow in resortat 1000 metres,Depth of snow in resortat 1350 metres,Depth of snow on upper runsat 3330 metres,Depth of snow in resortat 519 metres,Depth of snow on upper runsat 1600 metres,Depth of snow in resortat 1030 metres,Depth of snow on upper runsat 1460 metres,Depth of snow in resortat 1650 metres,Depth of snow in resortat 1100 metres,Depth of snow in resortat 1411 metres,Depth of snow in resortat 1474 metres,Depth of snow on upper runsat 2783 metres,Depth of snow in resortat 1290 metres,Depth of snow on upper runsat 2593 metres,Depth of snow in resortat 800 metres,Depth of snow in resort,Depth of snow on upper runsat 2720 metres,Depth of snow in resortat 1090 metres,Depth of snow on upper runsat 2262 metres,Depth of snow in resortat 1920 metres,Depth of snow on upper runsat 2225 metres,Depth of snow on upper runsat 1922 metres,Depth of snow on upper runsat 2076 metres,Depth of snow on upper runsat 1630 metres,Depth of snow in resortat 1330 metres,Depth of snow in resortat 630 metres,Depth of snow on upper runsat 1800 metres,Depth of snow on upper runsat 1725 metres,Depth of snow in resortat 1284 metres,Depth of snow in resortat 1466 metres,Depth of snow in resortat 1035 metres,Depth of snow on upper runsat 1634 metres,Depth of snow in resortat 1040 metres,Depth of snow in resortat 1175 metres,Depth of snow on upper runsat 2250 metres,Depth of snow in resortat 1600 metres,Depth of snow on upper runsat 1583 metres,Depth of snow in resortat 1158 metres,Depth of snow in resortat 1322 metres,Depth of snow on upper runsat 2554 metres,Depth of snow in resortat 1166 metres,Depth of snow in resortat 2000 metres,Depth of snow in resortat 1420 metres,Depth of snow on upper runsat 2170 metres,Depth of snow in resortat 0 metres,Depth of snow on upper runsat 1260 metres,Depth of snow on upper runsat 1726 metres,Depth of snow on upper runsat 1850 metres,Depth of snow in resortat 1440 metres,Depth of snow on upper runsat 1660 metres,Depth of snow on upper runsat 1570 metres,Depth of snow in resortat 1256 metres,Depth of snow on upper runsat 1901 metres,Depth of snow on upper runsat 1485 metres,Depth of snow on upper runsat 1550 metres,Depth of snow in resortat 1457 metres,Depth of snow in resortat 920 metres,Depth of snow on upper runsat 1365 metres,Depth of snow in resortat 1150 metres,Depth of snow on upper runsat 1863 metres,Depth of snow in resortat 840 metres,Depth of snow on upper runsat 1200 metres,Depth of snow on upper runsat 1250 metres,Depth of snow in resortat 1340 metres,Depth of snow on upper runsat 1590 metres,Depth of snow in resortat 884 metres,Depth of snow on upper runsat 1500 metres,Depth of snow in resortat 1265 metres,Depth of snow on upper runsat 1496 metres,Depth of snow in resortat 1400 metres,Depth of snow on upper runsat 1580 metres,Depth of snow in resortat 850 metres,Depth of snow on upper runsat 1680 metres,Depth of snow in resortat 650 metres,Depth of snow on upper runsat 1180 metres,Depth of snow in resortat 1061 metres,Depth of snow on upper runsat 1396 metres,Depth of snow in resortat 1283 metres,Depth of snow on upper runsat 1380 metres,Depth of snow in resortat 1135 metres,Depth of snow on upper runsat 1856 metres,Depth of snow on upper runsat 1050 metres,Depth of snow in resortat 860 metres,Depth of snow on upper runsat 1385 metres,Depth of snow on upper runsat 1420 metres,Depth of snow on upper runsat 3200 metres,Depth of snow in resortat 998 metres,Depth of snow in resortat 1020 metres,Depth of snow on upper runsat 1000 metres,Depth of snow on upper runsat 1887 metres,Depth of snow on upper runsat 2050 metres,Depth of snow on upper runsat 2483 metres,Depth of snow in resortat 1010 metres,Depth of snow on upper runsat 2352 metres,Depth of snow in resortat 595 metres,Depth of snow on upper runsat 2174 metres,Depth of snow in resortat 825 metres,Depth of snow on upper runsat 1080 metres,Depth of snow on upper runsat 1346 metres,Depth of snow in resortat 1716 metres,Depth of snow in resortat 1660 metres,Depth of snow in resortat 1706 metres,Depth of snow in resortat 1805 metres,Depth of snow in resortat 1809 metres,Depth of snow in resortat 1687 metres,Depth of snow in resortat 1380 metres,Depth of snow in resortat 1700 metres,Depth of snow on upper runsat 1900 metres,Depth of snow in resortat 1221 metres,Depth of snow in resortat 1769 metres,Depth of snow in resortat 1670 metres,Depth of snow on upper runsat 2400 metres,Depth of snow in resortat 925 metres,Depth of snow on upper runsat 1228 metres,Depth of snow on upper runsat 1100 metres,Depth of snow on upper runsat 1300 metres,Depth of snow in resortat 790 metres,Depth of snow in resortat 1263 metres,Depth of snow on upper runsat 1950 metres,Depth of snow in resortat 1044 metres,Depth of snow on upper runsat 1170 metres,Depth of snow in resortat 1227 metres,Depth of snow on upper runsat 1350 metres,Depth of snow on upper runsat 2340 metres,Depth of snow on upper runsat 2360 metres,Depth of snow in resortat 940 metres,Depth of snow on upper runsat 1093 metres,Depth of snow in resortat 875 metres,Depth of snow on upper runsat 2123 metres,Depth of snow on upper runsat 2300 metres,Depth of snow in resortat 430 metres,Depth of snow in resortat 1154 metres,Depth of snow in resortat 706 metres,Depth of snow on upper runsat 1360 metres,Depth of snow on upper runsat 0 metres,Depth of snow in resortat 1480 metres,Depth of snow in resortat 713 metres,Depth of snow in resortat 1250 metres,Depth of snow in resortat 465 metres,Depth of snow on upper runsat 1650 metres,Depth of snow in resortat 972 metres,Depth of snow on upper runsat 1030 metres,Depth of snow on upper runsat 2640 metres,Depth of snow in resortat 1550 metres,Depth of snow on upper runsat 2200 metres,Depth of snow in resortat 1373 metres,Depth of snow on upper runsat 2552 metres,Depth of snow on upper runsat 1450 metres,Depth of snow in resortat 1750 metres,Depth of snow on upper runsat 2270 metres,Depth of snow in resortat 1230 metres,Depth of snow in resortat 740 metres,Depth of snow in resortat 930 metres,Depth of snow on upper runsat 1470 metres,Installations open from,Installations open until,Start of season:,End of season:,Adult: 17-65,Young person:,Children: 10-16,Seniors  65,Adult:,Children:,Seniors,Adult: 1947-1998,Young person: 1999-2008,Children: 2009-2016,Adult: 18,Young person: 13-17,Children: 6-12,Seniors  64,Adult: 20-61,Young person: 16-19,Children: 6-15,Seniors  62,Adult: 1998/1960,Young person: 1999/2007,Children: 2008/2017,Seniors  1959,Adult: 18-99,Young person: 12-17,Children: 6-11,Adult: 18-64,Children: 6-10,Adult: 1945-1996,Young person: 1997-2006,Children: 2007-2014,Adult: 20-63,Adult: 21-63,Young person: 16-20,Adult: 20,Adult: 20-99,Seniors  60,Adult: 1959-1998,Young person: 1999-2007,Children: 2008-2017,Seniors  1946-1958,Adult: 16,Adult: 1959-1997,Young person: 1998-2007,Seniors  1958-1923,Adult: 1960-2003,Young person: 2004-2007,Adult: 1958-1997,Young person: 1998-2005,Children: 2006-2015,Seniors  1944-1957,Seniors  1944-1956,Adult: 25-64,Young person: 16-24,Children: 5-15,Adult: 20-60,Adult: 25-63,Adult: 1960-1998,Seniors  1920-1959,Adult: 18-63,Adult: 20-65,Seniors  66,Adult: 26-64,Young person: 16-25,Seniors  65-74,Adult: 1958-2001,Young person: 2002-2006,Children: 2007-2015,Seniors  1945-1957,Children: 6-16,Adult: 16-99,Young person: 6-15,Seniors  64/65,Adult: 21,Children: 9-15,Young person: 17-19,Children: 8-16,Adult: 18-100,Young person: 10-17,Children: 0-9,Young person: 16,Children: 6,Adult: 2002,Young person: 2003-2006,Children: 2007-2016,Adult: 18-65,Children: 0-15,Young person: 16-18,Seniors  65-100,Young person: 6,Children: 0-16,Young person: 13-18,Children: 6-13,Children: -16,Children: 0-5,Adult: 17,Young person: -16,Adult: 21-64,Young person: 17-20,Children: 9-16,Young person: 20,Children: 20,Young person: 14-17,Children: 16
Grüsch-Danusa,['Grüsch – Graubünden'],https://snow.myswitzerland.com//snow_reports/gruesch-danusa-122/#piste,"18.9/34.0 kmPistes, good",goodSlope condition,10/10Lifts open,,,yesterday,yesterday,0 cm,0 cm,1/2,–,good / closed,1.50 km²,19,34 km,0,–,–,1708-1771 m (altitude),–,0/0.0 km,0/0.0 km,+41 (0)81 325 12 34,groomed,–,-,+41 (0)81 325 12 34,132/132 m,,–,0/0 km,,+41 (0)81 325 12 34,1800 m (altitude),0,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,80 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15 hr,16:45 hr,02.12.2023,01.04.2024,,,,,,,,,,,,41.- CHF,28.- CHF,52.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergbahnen Diemtigtal,['Oey-Diemtigen – Bern Region'],https://snow.myswitzerland.com//snow_reports/bergbahnen-diemtigtal-220/#piste,"18.5/32.9 kmPistes, good",goodSlope condition,8/11Lifts open,,,02.12.2023,02.12.2023,0 cm,0 cm,2/5,–,good,0.16 km²,23,36 km,13,–,1.9 km,,,,,,,,,,706/706 m,,100%,0/0 km,,033 684 12 33,–,4,Good,,,,,,,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,27.11.2023,31.03.2024,,,,,,,,,,,,,,,,26.- CHF,6.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.- CHF,26.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champéry Region Dents du Midi,['Champéry – Valais'],https://snow.myswitzerland.com//snow_reports/champery-region-dents-du-midi-13/#piste,"16.5/690.7 kmPistes, no info",no infoSlope condition,8/217Lifts open,,,yesterday,yesterday,5 cm,8 cm,1/4,–,no info,–,48,100 km,37,–,1.3 km,,,,,,no info,–,-,,,,,,,,,,,,,,83 cm,,,,,,,53 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,02.12.2023,14.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.- CHF,,,,,,,,70.- CHF,63.- CHF,63.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosswald,['Rosswald – Valais'],https://snow.myswitzerland.com//snow_reports/rosswald-86/#piste,"16.0/19.0 kmPistes, no info",no infoSlope condition,3/6Lifts open,,,yesterday,yesterday,5 cm,5 cm,1/1,–,good,–,5,–,–,–,0.0 km,,,,,,,,,,850/850 m,,56%,0/0 km,,+41 27 923 20 04,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,23.12.2023,01.04.2024,,35.- CHF,,,41.- CHF,24.- CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klewenalp-Stockhütte,['Klewenalp-Stockhütte – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/klewenalp-stockhuette-110/#piste,"15.1/25.2 kmPistes, no info",no infoSlope condition,11/15Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,0/1,–,closed,–,16,40 km,–,–,2.1 km,,,,,,,,,,500/800 m,–,100%,0/0 km,,,–,5,Good,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12.2023,19.03.2024,,,,,,,54.- CHF,,,,,,,,,43.- CHF,25.- CHF,,,,,,,,,,,,,,,,,54.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champex-Lac,['Champex-Lac – Valais'],https://snow.myswitzerland.com//snow_reports/champex-lac-168/#piste,"15.0/15.0 kmPistes, no info",no infoSlope condition,4/4Lifts open,,,04.12.2023,04.12.2023,0 cm,0 cm,2/2,–,no info,–,10,15 km,14,–,0.2 km,–,–,0.0/0 km,0.0/0 km,,,,,,716/716 m,–,100%,0/0 km,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30 hr,16:30 hr,22.12.2023,07.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.- CHF,34.- CHF,28.- CHF,34.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoch-Ybrig,['Hoch-Ybrig – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/hoch-ybrig-26/#piste,"14.4/50.0 kmPistes, good",goodSlope condition,8/13Lifts open,,,2 days ago,2 days ago,0 cm,0 cm,0/2,–,closed,–,22,50 km,12,–,0.3 km,,,,,,closed,–,-,,,,,,,,,,,,,,80 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,24.10.2023,28.04.2024,,52.- CHF,,,57.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amden,['Amden – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/amden-53/#piste,"14.3/17.0 kmPistes, good",goodSlope condition,5/6Lifts open,,,yesterday,yesterday,0 cm,10 cm,,–,fair,0.40 km²,15,20 km,6,–,–,1230-1290 m (altitude),–,0/0.0 km,0.0/0.0 km,+41 (0)58 228 28 30,no info,–,-,+41 (0)55 611 18 00,,,,,,,–,5,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:15 hr,02.12.2023,10.03.2024,,,,,,,38.- CHF,,,,,,,,,,24.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.- CHF,24.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Berra - La Roche,['La Roche - La Berra – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/la-berra-la-roche-218/#piste,"14.0/20.0 kmPistes, good",goodSlope condition,3/6Lifts open,,,2 days ago,2 days ago,0 cm,0 cm,1/2,–,good,–,10,20 km,20,–,0.0 km,,,,,,not groomed today,–,-,,,,,,,,–,5,Good,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:15 hr,24.11.2023,31.03.2024,,35.- CHF,,,41.- CHF,26.- CHF,37.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meiringen - Hasliberg,['Hasliberg – Bern Region'],https://snow.myswitzerland.com//snow_reports/meiringen-hasliberg-225/#piste,"13.4/60.0 kmPistes, no info",no infoSlope condition,5/13Lifts open,,,yesterday,yesterday,0 cm,10 cm,1/4,1000 m (altitude),good,0.11 km²,23,60 km,22,–,–,1300-1400 m (altitude),–,0/0.0 km,0/0.0 km,,no info,–,-,,287/647 m,–,–,0/2.4 km,,+41 (0)33 550 50 50,1000 m (altitude),1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00 hr,17:00 hr,16.12.2023,01.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.- CHF,62.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.- CHF,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crans - Montana,['Crans-Montana – Valais'],https://snow.myswitzerland.com//snow_reports/crans-montana-142/#piste,"13.3/136.0 kmPistes, good-fair",good-fairSlope condition,6/24Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,0/4,1500 m (altitude),closed,–,75,140 km,27,–,2.0 km,1495 m (altitude),–,0.0/0 km,0.0/0 km,+41 27 485 04 04,closed,–,-,,,,,,,,–,0,Closed,,,100 cm,180 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:15 hr,06.12.2023,14.04.2024,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,from 69.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from 89.- CHF,from 50.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malbun - Steg (FL),['Malbun-Steg – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/malbun-steg-fl-112/#piste,"12.9/22.5 kmPistes, no info",no infoSlope condition,3/5Lifts open,,,3 days ago,3 days ago,0 cm,0 cm,3/5,–,good,–,13,23 km,–,–,–,1310-1450 m (altitude),–,0/3.0 km,0/0 km,+423 263 88 01,closed,–,-,,120/300 m,–,55%,0/1.0 km,,,–,2,Good,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:15 hr,16.12.2023,06.04.2024,,,,,,,,,,,,,,40.- CHF,,,,,,,,,,,,,,,,,52.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.- CHF,30.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tschiertschen,['Tschiertschen – Graubünden'],https://snow.myswitzerland.com//snow_reports/tschiertschen-57/#piste,"12.0/27.0 kmPistes, no info",no infoSlope condition,2/5Lifts open,,,12.03.2023,12.03.2023,0 cm,0 cm,2/3,–,fair,–,16,0 km,0,–,0.0 km,1400 m (altitude),–,0.0/0.0 km,0.0/0.0 km,,end of season,–,-,+41 (0)81 373 01 01,0/475 m,,100%,0/0 km,,+41 (0)81 373 01 01,–,5,End of season,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:15 hr,23.12.2023,10.03.2024,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.- CHF,41.- CHF,- CHF,,,,,,,,,,,,,,,,,,,,,,,,
Sainte-Croix / Les Rasses,['Sainte-Croix Les Rasses – Canton of Vaud'],https://snow.myswitzerland.com//snow_reports/sainte-croix-les-rasses-146/#piste,"11.0/22.0 kmPistes, fair",fairSlope condition,2/9Lifts open,,,3 days ago,3 days ago,0 cm,0 cm,2/4,–,fair,20.00 km²,9,20 km,2,–,1.0 km,1100-1300 m (altitude),22:00 hr,4.0/4.0 km,8.0/8.0 km,+41 (0)24 454 29 10,,,,,0/0 m,,–,0/0 km,,+41 (0)24 436 15 24,1200 m (altitude),9,Good,,,,,,,10 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05.12.2023,10.03.2024,,,,,,,,,,,,,,30.- CHF,,30.- CHF,23.- CHF,,,,,,,,,,,,,,35.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wiriehorn,['Oey-Diemtigen – Bern Region'],https://snow.myswitzerland.com//snow_reports/wiriehorn-231/#piste,"10.9/12.5 kmPistes, good",goodSlope condition,5/5Lifts open,,,02.12.2023,02.12.2023,0 cm,0 cm,1/1,–,good,0.16 km²,8,36 km,13,–,1.9 km,,,,,,,,,,579/579 m,–,100%,0/0 km,,,–,2,Good,,,,80 cm,,,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,27.11.2023,31.03.2024,,,,49.- CHF,55.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.- CHF,6.- CHF,,,,,,,,,,,,,,,,,,,,,,
Glacier 3000,['Les Diablerets – Canton of Vaud'],https://snow.myswitzerland.com//snow_reports/glacier-3000-188/#piste,"10.9/31.1 kmPistes, good",goodSlope condition,6/12Lifts open,,,yesterday,today,0 cm,0 cm,1/2,1300 m (altitude),good,0.96 km²,19,100 km,34,–,0.0 km,–,–,0.0/0 km,0.0/0 km,,end of season,–,-,,,,,,,,–,1,Good,,,,211 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,04.11.2023,30.04.2024,,67.- CHF,,,75.- CHF,49.- CHF,67.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
